"","Date","Open","High","Low","Close","Adj.Close","Volume","Price","Price_1","Price_2","Price_3","Price_4","Price_5","SMA_5","SMA_10","SMA_50","tr","tr2","tr3","tr4","tr5"
"187",2014-01-24,4194.970215,4197.930176,4128.169922,4128.169922,4128.169922,2489470000,4128.169922,4083.610107,4097.959961,4051.429932,4123.129883,4103.879883,4096.859961,4068.5329835,4221.82521976,4218.879883,4243,4225.759766,4197.580078,4218.689941
"186",2014-01-23,4224.359863,4224.439941,4192.279785,4218.879883,4218.879883,2191980000,4218.879883,4128.169922,4083.610107,4097.959961,4051.429932,4123.129883,4116.009961,4084.7089601,4223.64821782,4243,4225.759766,4197.580078,4218.689941,4214.879883
"185",2014-01-22,4234.580078,4246.549805,4225.52002,4243,4243,2026910000,4243,4218.879883,4128.169922,4083.610107,4097.959961,4051.429932,4154.3239746,4107.8539552,4223.75341314,4225.759766,4197.580078,4218.689941,4214.879883,4183.02002
"184",2014-01-21,4222.97998,4227.930176,4193.169922,4225.759766,4225.759766,2034030000,4225.759766,4243,4218.879883,4128.169922,4083.610107,4097.959961,4179.8839356,4127.2779298,4222.73940924,4197.580078,4218.689941,4214.879883,4183.02002,4113.299805
"183",2014-01-17,4207.819824,4217.240234,4187.310059,4197.580078,4197.580078,2150370000,4197.580078,4225.759766,4243,4218.879883,4128.169922,4083.610107,4202.6779298,4147.3399415,4221.33021002,4218.689941,4214.879883,4183.02002,4113.299805,4174.669922
"182",2014-01-16,4209.589844,4219.279785,4204.160156,4218.689941,4218.689941,2005850000,4218.689941,4197.580078,4225.759766,4243,4218.879883,4128.169922,4220.7819336,4158.8209473,4221.72420416,4214.879883,4183.02002,4113.299805,4174.669922,4156.189941
"181",2014-01-15,4196.529785,4218.790039,4195.97998,4214.879883,4214.879883,2101870000,4214.879883,4218.689941,4197.580078,4225.759766,4243,4218.879883,4219.9819336,4167.9959473,4222.9066065,4183.02002,4113.299805,4174.669922,4156.189941,4165.609863
"180",2014-01-14,4129.600098,4183.839844,4125.810059,4183.02002,4183.02002,2034180000,4183.02002,4214.879883,4218.689941,4197.580078,4225.759766,4243,4207.9859376,4181.1549561,4223.5424073,4113.299805,4174.669922,4156.189941,4165.609863,4153.180176
"179",2014-01-13,4167.410156,4179.470215,4097.990234,4113.299805,4113.299805,2322240000,4113.299805,4183.02002,4214.879883,4218.689941,4197.580078,4225.759766,4185.4939454,4182.6889405,4222.33680184,4174.669922,4156.189941,4165.609863,4153.180176,4113.680176
"178",2014-01-10,4168.939941,4174.680176,4142.209961,4174.669922,4174.669922,2143070000,4174.669922,4113.299805,4183.02002,4214.879883,4218.689941,4197.580078,4180.9119142,4191.794922,4221.14479988,4156.189941,4165.609863,4153.180176,4113.680176,4131.910156
"177",2014-01-09,4179.040039,4182.740234,4142.700195,4156.189941,4156.189941,2214770000,4156.189941,4174.669922,4113.299805,4183.02002,4214.879883,4218.689941,4168.4119142,4194.5969239,4219.74079596,4165.609863,4153.180176,4113.680176,4131.910156,4143.069824
"176",2014-01-08,4154.279785,4171.75,4145,4165.609863,4165.609863,2345220000,4165.609863,4156.189941,4174.669922,4113.299805,4183.02002,4214.879883,4158.5579102,4189.2699219,4217.51719244,4153.180176,4113.680176,4131.910156,4143.069824,4176.589844
"175",2014-01-07,4128.569824,4158.180176,4126.47998,4153.180176,4153.180176,2278220000,4153.180176,4165.609863,4156.189941,4174.669922,4113.299805,4183.02002,4152.5899414,4180.2879395,4214.19499518,4113.680176,4131.910156,4143.069824,4176.589844,4154.200195
"174",2014-01-06,4137.029785,4139.779785,4103.75,4113.680176,4113.680176,2292840000,4113.680176,4153.180176,4165.609863,4156.189941,4174.669922,4113.299805,4152.6660156,4169.0799805,4210.31659674,4131.910156,4143.069824,4176.589844,4154.200195,4156.589844
"173",2014-01-03,4148.560059,4152.959961,4124.959961,4131.910156,4131.910156,1667480000,4131.910156,4113.680176,4153.180176,4165.609863,4156.189941,4174.669922,4144.1140624,4162.5129883,4206.28859868,4143.069824,4176.589844,4154.200195,4156.589844,4167.180176
"172",2014-01-02,4160.029785,4160.959961,4131.790039,4143.069824,4143.069824,1738820000,4143.069824,4131.910156,4113.680176,4153.180176,4165.609863,4156.189941,4141.490039,4154.9509766,4203.55099126,4176.589844,4154.200195,4156.589844,4167.180176,4155.419922
"171",2013-12-31,4161.509766,4177.72998,4160.77002,4176.589844,4176.589844,1401140000,4176.589844,4143.069824,4131.910156,4113.680176,4153.180176,4165.609863,4143.6860352,4151.1219727,4202.1747901,4154.200195,4156.589844,4167.180176,4155.419922,4148.899902
"170",2013-12-30,4153.580078,4158.72998,4142.180176,4154.200195,4154.200195,1349470000,4154.200195,4176.589844,4143.069824,4131.910156,4113.680176,4153.180176,4143.890039,4148.2399902,4200.05039556,4156.589844,4167.180176,4155.419922,4148.899902,4104.740234
"169",2013-12-27,4173.359863,4175.359863,4153.640137,4156.589844,4156.589844,1255020000,4156.589844,4154.200195,4176.589844,4143.069824,4131.910156,4113.680176,4152.4719726,4152.5689941,4196.71559088,4167.180176,4155.419922,4148.899902,4104.740234,4058.139893
"168",2013-12-26,4164.209961,4169.970215,4158.589844,4167.180176,4167.180176,1180670000,4167.180176,4156.589844,4154.200195,4176.589844,4143.069824,4131.910156,4159.5259766,4151.8200195,4193.91539558,4155.419922,4148.899902,4104.740234,4058.139893,4070.060059
"167",2013-12-24,4150.640137,4155.620117,4147.149902,4155.419922,4155.419922,802270000,4155.419922,4167.180176,4156.589844,4154.200195,4176.589844,4143.069824,4161.9959962,4151.7430176,4190.33479012,4148.899902,4104.740234,4058.139893,4070.060059,4023.679932
"166",2013-12-23,4136.149902,4149.310059,4127.720215,4148.899902,4148.899902,1779400000,4148.899902,4155.419922,4167.180176,4156.589844,4154.200195,4176.589844,4156.4580078,4150.0720215,4186.58838386,4104.740234,4058.139893,4070.060059,4023.679932,4029.52002
"165",2013-12-20,4064.889893,4111.930176,4064.72998,4104.740234,4104.740234,3510420000,4104.740234,4148.899902,4155.419922,4167.180176,4156.589844,4154.200195,4146.5660156,4145.2280273,4181.64059088,4058.139893,4070.060059,4023.679932,4029.52002,4000.97998
"164",2013-12-19,4059.340088,4063.699951,4045.409912,4058.139893,4058.139893,1813050000,4058.139893,4104.740234,4148.899902,4155.419922,4167.180176,4156.589844,4126.8760254,4139.673999,4175.64398444,4070.060059,4023.679932,4029.52002,4000.97998,3998.399902
"163",2013-12-18,4024.669922,4070.379883,3979.590088,4070.060059,4070.060059,2178330000,4070.060059,4058.139893,4104.740234,4148.899902,4155.419922,4167.180176,4107.452002,4133.4889893,4170.00578132,4023.679932,4029.52002,4000.97998,3998.399902,4003.810059
"162",2013-12-17,4028.879883,4034.689941,4011.580078,4023.679932,4023.679932,1861130000,4023.679932,4070.060059,4058.139893,4104.740234,4148.899902,4155.419922,4081.104004,4121.5500001,4164.93338386,4029.52002,4000.97998,3998.399902,4003.810059,4060.48999
"161",2013-12-16,4019.370117,4043,4019.139893,4029.52002,4029.52002,1943830000,4029.52002,4023.679932,4070.060059,4058.139893,4104.740234,4148.899902,4057.2280276,4106.8430177,4159.36138192,4000.97998,3998.399902,4003.810059,4060.48999,4068.75
"160",2013-12-13,4015.530029,4017.449951,3992.290039,4000.97998,4000.97998,1615340000,4000.97998,4029.52002,4023.679932,4070.060059,4058.139893,4104.740234,4036.4759768,4091.5209962,4153.002378,3998.399902,4003.810059,4060.48999,4068.75,4062.52002
"159",2013-12-12,4004.75,4013.540039,3993.570068,3998.399902,3998.399902,1893270000,3998.399902,4000.97998,4029.52002,4023.679932,4070.060059,4058.139893,4024.5279786,4075.702002,4147.12917486,4003.810059,4060.48999,4068.75,4062.52002,4033.169922
"158",2013-12-11,4061.669922,4065.080078,3998.919922,4003.810059,4003.810059,1923520000,4003.810059,3998.399902,4000.97998,4029.52002,4023.679932,4070.060059,4011.2779786,4059.3649903,4141.45357916,4060.48999,4068.75,4062.52002,4033.169922,4038
"157",2013-12-10,4061.169922,4074.01001,4056.48999,4060.48999,4060.48999,1864860000,4060.48999,4003.810059,3998.399902,4000.97998,4029.52002,4023.679932,4018.6399902,4049.8719971,4136.80397466,4068.75,4062.52002,4033.169922,4038,4037.199951
"156",2013-12-09,4073.75,4081.780029,4063.5,4068.75,4068.75,1717120000,4068.75,4060.48999,4003.810059,3998.399902,4000.97998,4029.52002,4026.4859862,4041.8570069,4132.91077154,4062.52002,4033.169922,4038,4037.199951,4045.26001
"155",2013-12-06,4069.860107,4069.860107,4042.350098,4062.52002,4062.52002,1727130000,4062.52002,4068.75,4060.48999,4003.810059,3998.399902,4000.97998,4038.7939942,4037.6349855,4128.81017584,4033.169922,4038,4037.199951,4045.26001,4059.889893
"154",2013-12-05,4037.98999,4043.709961,4025.26001,4033.169922,4033.169922,1880950000,4033.169922,4062.52002,4068.75,4060.48999,4003.810059,3998.399902,4045.7479982,4035.1379884,4124.71457038,4038,4037.199951,4045.26001,4059.889893,4044.75
"153",2013-12-04,4020.330078,4051.73999,4004.76001,4038,4038,1886970000,4038,4033.169922,4062.52002,4068.75,4060.48999,4003.810059,4052.5859864,4031.9319825,4120.01897468,4037.199951,4045.26001,4059.889893,4044.75,4017.75
"152",2013-12-03,4038.98999,4050.080078,4022.120117,4037.199951,4037.199951,1875010000,4037.199951,4038,4033.169922,4062.52002,4068.75,4060.48999,4047.9279786,4033.2839844,4115.8825733,4045.26001,4059.889893,4044.75,4017.75,3994.570068
"151",2013-12-02,4065.659912,4068.48999,4040.879883,4045.26001,4045.26001,1680380000,4045.26001,4037.199951,4038,4033.169922,4062.52002,4068.75,4043.2299806,4034.8579834,4111.97437506,4059.889893,4044.75,4017.75,3994.570068,3991.649902
"150",2013-11-29,4057.159912,4069.699951,4055.449951,4059.889893,4059.889893,853500000,4059.889893,4045.26001,4037.199951,4038,4033.169922,4062.52002,4042.7039552,4040.7489747,4109.14637214,4044.75,4017.75,3994.570068,3991.649902,3969.159912
"149",2013-11-27,4026.919922,4045.810059,4023.649902,4044.75,4044.75,1477020000,4044.75,4059.889893,4045.26001,4037.199951,4038,4033.169922,4045.0199708,4045.3839845,4106.22037604,4017.75,3994.570068,3991.649902,3969.159912,3921.27002
"148",2013-11-26,3996.699951,4026.98999,3989.48999,4017.75,4017.75,1907680000,4017.75,4044.75,4059.889893,4045.26001,4037.199951,4038,4040.9699708,4046.7779786,4103.6119776,3994.570068,3991.649902,3969.159912,3921.27002,3931.550049
"147",2013-11-25,4004.370117,4007.090088,3987.159912,3994.570068,3994.570068,1795760000,3994.570068,4017.75,4044.75,4059.889893,4045.26001,4037.199951,4032.4439942,4040.1859864,4100.9861817,3991.649902,3969.159912,3921.27002,3931.550049,3949.070068
"146",2013-11-22,3977.310059,3991.659912,3973,3991.649902,3991.649902,1730280000,3991.649902,3994.570068,4017.75,4044.75,4059.889893,4045.26001,4021.7219726,4032.4759766,4099.6767774,3969.159912,3921.27002,3931.550049,3949.070068,3985.969971
"145",2013-11-21,3938.110107,3970.909912,3936.820068,3969.159912,3969.159912,1684250000,3969.159912,3991.649902,3994.570068,4017.75,4044.75,4059.889893,4003.5759764,4023.1399658,4098.82897466,3921.27002,3931.550049,3949.070068,3985.969971,3972.73999
"144",2013-11-20,3940.97998,3952.080078,3911.610107,3921.27002,3921.27002,1721160000,3921.27002,3969.159912,3991.649902,3994.570068,4017.75,4044.75,3978.8799804,4011.9499756,4096.62397466,3931.550049,3949.070068,3985.969971,3972.73999,3965.580078
"143",2013-11-19,3945.97998,3960.439941,3923.469971,3931.550049,3931.550049,1747840000,3931.550049,3921.27002,3969.159912,3991.649902,3994.570068,4017.75,3961.6399902,4001.3049805,4095.31577642,3949.070068,3985.969971,3972.73999,3965.580078,3919.919922
"142",2013-11-18,3990.060059,3994.969971,3942.850098,3949.070068,3949.070068,1829870000,3949.070068,3931.550049,3921.27002,3969.159912,3991.649902,3994.570068,3952.5399902,3992.4919922,4092.21958012,3985.969971,3972.73999,3965.580078,3919.919922,3919.790039
"141",2013-11-15,3978.27002,3985.969971,3969.219971,3985.969971,3985.969971,1899150000,3985.969971,3949.070068,3931.550049,3921.27002,3969.159912,3991.649902,3951.404004,3986.5629883,4089.47638188,3972.73999,3965.580078,3919.919922,3919.790039,3919.22998
"140",2013-11-14,3956.469971,3975.889893,3949.01001,3972.73999,3972.73999,1965350000,3972.73999,3985.969971,3949.070068,3931.550049,3921.27002,3969.159912,3952.1200196,3977.847998,4087.90258304,3965.580078,3919.919922,3919.790039,3919.22998,3857.330078
"139",2013-11-13,3899.379883,3965.580078,3899.310059,3965.580078,3965.580078,1827220000,3965.580078,3972.73999,3985.969971,3949.070068,3931.550049,3921.27002,3960.9820312,3969.9310058,4085.25498538,3919.919922,3919.790039,3919.22998,3857.330078,3931.949951
"138",2013-11-12,3907.820068,3922.27002,3902.669922,3919.919922,3919.919922,1776860000,3919.919922,3965.580078,3972.73999,3985.969971,3949.070068,3931.550049,3958.6560058,3960.147998,4081.98118168,3919.790039,3919.22998,3857.330078,3931.949951,3939.860107
"137",2013-11-11,3913.639893,3925.340088,3904.719971,3919.790039,3919.790039,1595340000,3919.790039,3919.919922,3965.580078,3972.73999,3985.969971,3949.070068,3952.8,3952.6699951,4077.81358402,3919.22998,3857.330078,3931.949951,3939.860107,3936.590088
"136",2013-11-08,3871.23999,3919.22998,3869.120117,3919.22998,3919.22998,1981740000,3919.22998,3919.790039,3919.919922,3965.580078,3972.73999,3985.969971,3939.4520018,3945.4280029,4071.82058596,3857.330078,3931.949951,3939.860107,3936.590088,3922.040039
"135",2013-11-07,3935.810059,3938.330078,3855.070068,3857.330078,3857.330078,2303320000,3857.330078,3919.22998,3919.790039,3919.919922,3965.580078,3972.73999,3916.3700194,3934.2450195,4064.10718752,3931.949951,3939.860107,3936.590088,3922.040039,3919.709961
"134",2013-11-06,3952.179932,3955.969971,3920.909912,3931.949951,3931.949951,2020160000,3931.949951,3857.330078,3919.22998,3919.790039,3919.919922,3965.580078,3909.643994,3935.3130126,4058.23099122,3939.860107,3936.590088,3922.040039,3919.709961,3930.620117
"133",2013-11-05,3925.060059,3947.27002,3909.629883,3939.860107,3939.860107,1934630000,3939.860107,3931.949951,3857.330078,3919.22998,3919.790039,3919.919922,3913.632031,3936.1440184,4053.0765918,3936.590088,3922.040039,3919.709961,3930.620117,3952.340088
"132",2013-11-04,3932.600098,3937.5,3919.459961,3936.590088,3936.590088,1817880000,3936.590088,3939.860107,3931.949951,3857.330078,3919.22998,3919.790039,3916.9920408,3934.8960204,4047.43459474,3922.040039,3919.709961,3930.620117,3952.340088,3940.129883
"131",2013-11-01,3932.449951,3938.47998,3904.199951,3922.040039,3922.040039,1949460000,3922.040039,3936.590088,3939.860107,3931.949951,3857.330078,3919.22998,3917.5540526,3928.5030272,4041.57779786,3919.709961,3930.620117,3952.340088,3940.129883,3943.360107
"130",2013-10-31,3924.340088,3945.040039,3909.26001,3919.709961,3919.709961,2139650000,3919.709961,3922.040039,3936.590088,3939.860107,3931.949951,3857.330078,3930.0300292,3923.2000243,4036.31159668,3930.620117,3952.340088,3940.129883,3943.360107,3928.959961
"129",2013-10-30,3962.399902,3966.709961,3919.139893,3930.620117,3930.620117,1.923e+09,3930.620117,3919.709961,3922.040039,3936.590088,3939.860107,3931.949951,3929.7640624,3919.7040282,4032.65800292,3952.340088,3940.129883,3943.360107,3928.959961,3907.070068
"128",2013-10-29,3954.340088,3957.120117,3934.939941,3952.340088,3952.340088,1897380000,3952.340088,3930.620117,3919.709961,3922.040039,3936.590088,3939.860107,3932.2600586,3922.9460448,4028.21140624,3940.129883,3943.360107,3928.959961,3907.070068,3929.570068
"127",2013-10-28,3942.560059,3947.580078,3927.090088,3940.129883,3940.129883,1904810000,3940.129883,3952.340088,3930.620117,3919.709961,3922.040039,3936.590088,3932.9680176,3924.9800292,4023.89020508,3943.360107,3928.959961,3907.070068,3929.570068,3920.050049
"126",2013-10-25,3955.97998,3961.100098,3927.5,3943.360107,3943.360107,2225780000,3943.360107,3940.129883,3952.340088,3930.620117,3919.709961,3922.040039,3937.2320312,3927.3930419,4019.44520996,3928.959961,3907.070068,3929.570068,3920.050049,3914.280029
"125",2013-10-24,3911.610107,3932.600098,3907.540039,3928.959961,3928.959961,2054350000,3928.959961,3943.360107,3940.129883,3952.340088,3930.620117,3919.709961,3939.0820312,3934.5560302,4014.96080566,3907.070068,3929.570068,3920.050049,3914.280029,3863.149902
"124",2013-10-23,3907.300049,3911.639893,3887.669922,3907.070068,3907.070068,1915030000,3907.070068,3928.959961,3943.360107,3940.129883,3952.340088,3930.620117,3934.3720214,3932.0680419,4010.8286035,3929.570068,3920.050049,3914.280029,3863.149902,3839.429932
"123",2013-10-22,3935.540039,3947.669922,3904.060059,3929.570068,3929.570068,1890500000,3929.570068,3907.070068,3928.959961,3943.360107,3940.129883,3952.340088,3929.8180174,3931.039038,4006.78180174,3920.050049,3914.280029,3863.149902,3839.429932,3794.01001
"122",2013-10-21,3922.649902,3931.449951,3909.909912,3920.050049,3920.050049,1674470000,3920.050049,3929.570068,3907.070068,3928.959961,3943.360107,3940.129883,3925.8020506,3929.3850341,4002.32140624,3914.280029,3863.149902,3839.429932,3794.01001,3815.280029
"121",2013-10-18,3893.360107,3914.929932,3882.060059,3914.280029,3914.280029,1943090000,3914.280029,3920.050049,3929.570068,3907.070068,3928.959961,3943.360107,3919.986035,3928.6090331,3997.07520994,3863.149902,3839.429932,3794.01001,3815.280029,3791.870117
"120",2013-10-17,3822.850098,3863.48999,3821.429932,3863.149902,3863.149902,1975140000,3863.149902,3914.280029,3920.050049,3929.570068,3907.070068,3928.959961,3906.8240232,3922.9530272,3991.25420408,3839.429932,3794.01001,3815.280029,3791.870117,3760.75
"119",2013-10-16,3815,3840.47998,3814.149902,3839.429932,3839.429932,1.744e+09,3839.429932,3863.149902,3914.280029,3920.050049,3929.570068,3907.070068,3893.295996,3913.8340087,3984.91100584,3794.01001,3815.280029,3791.870117,3760.75,3677.780029
"118",2013-10-15,3810.719971,3824.439941,3789.679932,3794.01001,3794.01001,1745560000,3794.01001,3839.429932,3863.149902,3914.280029,3920.050049,3929.570068,3866.1839844,3898.0010009,3977.44760252,3815.280029,3791.870117,3760.75,3677.780029,3694.830078
"117",2013-10-14,3767.48999,3816.409912,3766.280029,3815.280029,3815.280029,1455160000,3815.280029,3794.01001,3839.429932,3863.149902,3914.280029,3920.050049,3845.2299804,3885.5160155,3970.64480466,3791.870117,3760.75,3677.780029,3694.830078,3770.379883
"116",2013-10-11,3753.219971,3794.370117,3751.379883,3791.870117,3791.870117,1750350000,3791.870117,3815.280029,3794.01001,3839.429932,3863.149902,3914.280029,3820.747998,3870.3670165,3963.50420896,3760.75,3677.780029,3694.830078,3770.379883,3807.75
"115",2013-10-10,3721.580078,3764.719971,3721.110107,3760.75,3760.75,1902410000,3760.75,3791.870117,3815.280029,3794.01001,3839.429932,3863.149902,3800.2680176,3853.5460204,3956.62440428,3677.780029,3694.830078,3770.379883,3807.75,3774.340088
"114",2013-10-09,3701.620117,3702.149902,3650.030029,3677.780029,3677.780029,2242700000,3677.780029,3760.75,3791.870117,3815.280029,3794.01001,3839.429932,3767.938037,3830.6170165,3949.017207,3694.830078,3770.379883,3807.75,3774.340088,3815.02002
"113",2013-10-08,3772.219971,3772.48999,3694.149902,3694.830078,3694.830078,2087580000,3694.830078,3677.780029,3760.75,3791.870117,3815.280029,3794.01001,3748.1020506,3807.1430175,3941.51260738,3770.379883,3807.75,3774.340088,3815.02002,3817.97998
"112",2013-10-07,3776.639893,3800.080078,3769.75,3770.379883,3770.379883,1475990000,3770.379883,3694.830078,3677.780029,3760.75,3791.870117,3815.280029,3739.1220214,3792.1760009,3936.4466064,3807.75,3774.340088,3815.02002,3817.97998,3771.47998
"111",2013-10-04,3774.719971,3812.860107,3773.399902,3807.75,3807.75,1549600000,3807.75,3770.379883,3694.830078,3677.780029,3760.75,3791.870117,3742.297998,3781.522998,3932.011206,3774.340088,3815.02002,3817.97998,3771.47998,3781.590088
"110",2013-10-03,3809.899902,3816.959961,3753.169922,3774.340088,3774.340088,1884340000,3774.340088,3807.75,3770.379883,3694.830078,3677.780029,3760.75,3745.0160156,3772.6420166,3927.47840816,3815.02002,3817.97998,3771.47998,3781.590088,3787.429932
"109",2013-10-02,3793.110107,3819.280029,3788.449951,3815.02002,3815.02002,1792980000,3815.02002,3774.340088,3807.75,3770.379883,3694.830078,3677.780029,3772.4640138,3770.2010254,3923.81081052,3817.97998,3771.47998,3781.590088,3787.429932,3761.100098
"108",2013-10-01,3774.179932,3817.97998,3774.179932,3817.97998,3817.97998,1843320000,3817.97998,3815.02002,3774.340088,3807.75,3770.379883,3694.830078,3797.0939942,3772.5980224,3920.09420894,3771.47998,3781.590088,3787.429932,3761.100098,3768.25
"107",2013-09-30,3737.600098,3780.969971,3734.73999,3771.47998,3771.47998,1895760000,3771.47998,3817.97998,3815.02002,3774.340088,3807.75,3770.379883,3797.3140136,3768.2180175,3914.31400874,3781.590088,3787.429932,3761.100098,3768.25,3765.290039
"106",2013-09-27,3767.889893,3788.350098,3762.669922,3781.590088,3781.590088,1699720000,3781.590088,3771.47998,3817.97998,3815.02002,3774.340088,3807.75,3792.0820312,3767.1900146,3908.5708105,3787.429932,3761.100098,3768.25,3765.290039,3774.72998
"105",2013-09-26,3774.949951,3795.719971,3772.800049,3787.429932,3787.429932,1817960000,3787.429932,3781.590088,3771.47998,3817.97998,3815.02002,3774.340088,3794.7,3769.8580078,3903.06900874,3761.100098,3768.25,3765.290039,3774.72998,3789.379883
"104",2013-09-25,3772.590088,3782.919922,3754.939941,3761.100098,3761.100098,1821790000,3761.100098,3787.429932,3781.590088,3771.47998,3817.97998,3815.02002,3783.9160156,3778.1900147,3897.62761226,3768.25,3765.290039,3774.72998,3789.379883,3783.639893
"103",2013-09-24,3771.600098,3789.850098,3753.040039,3768.25,3768.25,1810950000,3768.25,3761.100098,3787.429932,3781.590088,3771.47998,3817.97998,3773.9700196,3785.5320069,3892.23261226,3765.290039,3774.72998,3789.379883,3783.639893,3745.699951
"102",2013-09-23,3786.840088,3787.139893,3745.540039,3765.290039,3765.290039,1728620000,3765.290039,3768.25,3761.100098,3787.429932,3781.590088,3771.47998,3772.7320314,3785.0230225,3886.79441402,3774.72998,3789.379883,3783.639893,3745.699951,3717.850098
"101",2013-09-20,3796.280029,3798.76001,3774.110107,3774.72998,3774.72998,2711270000,3774.72998,3765.290039,3768.25,3761.100098,3787.429932,3781.590088,3771.3600098,3781.7210205,3881.38381342,3789.379883,3783.639893,3745.699951,3717.850098,3722.179932
"100",2013-09-19,3794.699951,3798.159912,3781.590088,3789.379883,3789.379883,1775980000,3789.379883,3774.72998,3765.290039,3768.25,3761.100098,3787.429932,3771.75,3783.225,3875.97361322,3783.639893,3745.699951,3717.850098,3722.179932,3715.969971
"99",2013-09-18,3751.290039,3790.699951,3737.689941,3783.639893,3783.639893,1828820000,3783.639893,3789.379883,3774.72998,3765.290039,3768.25,3761.100098,3776.257959,3780.0869873,3870.75141108,3745.699951,3717.850098,3722.179932,3715.969971,3725.01001
"98",2013-09-17,3725.310059,3747.080078,3724.26001,3745.699951,3745.699951,1338800000,3745.699951,3783.639893,3789.379883,3774.72998,3765.290039,3768.25,3771.7479492,3772.8589844,3865.3104101,3717.850098,3722.179932,3715.969971,3725.01001,3729.02002
"97",2013-09-16,3755,3756.23999,3712.469971,3717.850098,3717.850098,1542500000,3717.850098,3745.699951,3783.639893,3789.379883,3774.72998,3765.290039,3762.259961,3767.4959962,3859.7760107,3722.179932,3715.969971,3725.01001,3729.02002,3706.179932
"96",2013-09-13,3723.27002,3724.72998,3701.879883,3722.179932,3722.179932,1460190000,3722.179932,3717.850098,3745.699951,3783.639893,3789.379883,3774.72998,3751.7499514,3761.5549806,3854.3866113,3715.969971,3725.01001,3729.02002,3706.179932,3660.01001
"95",2013-09-12,3724.530029,3731.840088,3713.080078,3715.969971,3715.969971,1653860000,3715.969971,3722.179932,3717.850098,3745.699951,3783.639893,3789.379883,3737.067969,3754.4089845,3849.32281248,3725.01001,3729.02002,3706.179932,3660.01001,3658.780029
"94",2013-09-11,3710.790039,3726.590088,3704.219971,3725.01001,3725.01001,1722380000,3725.01001,3715.969971,3722.179932,3717.850098,3745.699951,3783.639893,3725.3419924,3750.7999757,3845.39761228,3729.02002,3706.179932,3660.01001,3658.780029,3649.040039
"93",2013-09-10,3724.669922,3729.379883,3716.439941,3729.02002,3729.02002,1842570000,3729.02002,3725.01001,3715.969971,3722.179932,3717.850098,3745.699951,3722.0060062,3746.8769777,3841.3470117,3706.179932,3660.01001,3658.780029,3649.040039,3612.610107
"92",2013-09-09,3675.120117,3708.419922,3675.120117,3706.179932,3706.179932,1664290000,3706.179932,3729.02002,3725.01001,3715.969971,3722.179932,3717.850098,3719.671973,3740.965967,3836.48920898,3660.01001,3658.780029,3649.040039,3612.610107,3589.870117
"91",2013-09-06,3672.820068,3677.070068,3618.77002,3660.01001,3660.01001,1647310000,3660.01001,3706.179932,3729.02002,3725.01001,3715.969971,3722.179932,3707.2379886,3729.49397,3829.97000976,3658.780029,3649.040039,3612.610107,3589.870117,3620.300049
"90",2013-09-05,3652.439941,3665.01001,3651.169922,3658.780029,3658.780029,1550180000,3658.780029,3660.01001,3706.179932,3729.02002,3725.01001,3715.969971,3695.8000002,3716.4339846,3823.69081054,3649.040039,3612.610107,3589.870117,3620.300049,3593.350098
"89",2013-09-04,3619.050049,3651.780029,3612.219971,3649.040039,3649.040039,1855980000,3649.040039,3658.780029,3660.01001,3706.179932,3729.02002,3725.01001,3680.606006,3702.9739992,3817.36000976,3612.610107,3589.870117,3620.300049,3593.350098,3578.52002
"88",2013-09-03,3622.639893,3637.060059,3593.620117,3612.610107,3612.610107,1628810000,3612.610107,3649.040039,3658.780029,3660.01001,3706.179932,3729.02002,3657.3240234,3689.6650148,3811.21381346,3589.870117,3620.300049,3593.350098,3578.52002,3657.570068
"87",2013-08-30,3621.590088,3621.780029,3581.050049,3589.870117,3589.870117,1328320000,3589.870117,3612.610107,3649.040039,3658.780029,3660.01001,3706.179932,3634.0620604,3676.8670167,3804.61541502,3620.300049,3593.350098,3578.52002,3657.570068,3657.790039
"86",2013-08-29,3587.070068,3635.840088,3587.070068,3620.300049,3620.300049,1344900000,3620.300049,3589.870117,3612.610107,3649.040039,3658.780029,3660.01001,3626.1200682,3666.6790284,3798.6368164,3593.350098,3578.52002,3657.570068,3657.790039,3638.709961
"85",2013-08-28,3579.110107,3607.360107,3578.800049,3593.350098,3593.350098,1370650000,3593.350098,3620.300049,3589.870117,3612.610107,3649.040039,3658.780029,3613.034082,3654.4170411,3793.3572168,3578.52002,3657.570068,3657.790039,3638.709961,3599.790039
"84",2013-08-27,3616.060059,3629.949951,3573.570068,3578.52002,3578.52002,1640040000,3578.52002,3593.350098,3620.300049,3589.870117,3612.610107,3649.040039,3598.9300782,3639.7680421,3786.28861818,3657.570068,3657.790039,3638.709961,3599.790039,3613.590088
"83",2013-08-26,3661.810059,3684.219971,3652.26001,3657.570068,3657.570068,1404230000,3657.570068,3578.52002,3593.350098,3620.300049,3589.870117,3612.610107,3607.9220704,3632.6230469,3780.6428174,3657.790039,3638.709961,3599.790039,3613.590088,3589.090088
"82",2013-08-23,3659.209961,3660.659912,3643.860107,3657.790039,3657.790039,1499890000,3657.790039,3657.570068,3578.52002,3593.350098,3620.300049,3589.870117,3621.5060548,3627.7840576,3775.06681642,3638.709961,3599.790039,3613.590088,3589.090088,3602.780029
